PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"32625624","Assessment of listing and categorisation of animal diseases within the framework of the Animal Health Law (Regulation (EU) No 2016/429): bovine tuberculosis","EFSA Panel on Animal Health and Welfare (AHAW); More S, Bøtner A, Butterworth A, Calistri P, Depner K, Edwards S, Garin-Bastuji B, Good M, Gortázar Schmidt C, Michel V, Miranda MA, Nielsen SS, Raj M, Sihvonen L, Spoolder H, Stegeman JA, Thulke HH, Velarde A, Willeberg P, Winckler C, Baldinelli F, Broglia A, Beltrán-Beck B, Kohnle L, Bicout D.","EFSA J. 2017 Aug 4;15(8):e04959. doi: 10.2903/j.efsa.2017.4959. eCollection 2017 Aug.","EFSA Panel on Animal Health and Welfare (AHAW)","EFSA J","2017","2020/07/07","PMC7009898","","10.2903/j.efsa.2017.4959"
"34122661","Ad hoc method for the assessment of animal diseases caused by bacteria resistant to antimicrobials","EFSA Panel on Animal Health and Welfare (AHAW); Nielsen SS, Bicout DJ, Calistri P, Canali E, Drewe JA, Garin-Bastuji B, Gonzales Rojas JL, Gortazar Schmidt C, Herskin M, Michel V, Miranda Chueca MA, Padalino B, Pasquali P, Roberts HC, Sihvonen LH, Spoolder H, Stahl K, Velarde A, Viltrop A, Winckler C, Dewulf J, Guardabassi L, Hilbert F, Mader R, Smith P, Aznar I, Baldinelli F, Alvarez J.","EFSA J. 2021 Jun 3;19(6):e06645. doi: 10.2903/j.efsa.2021.6645. eCollection 2021 Jun.","EFSA Panel on Animal Health and Welfare (AHAW)","EFSA J","2021","2021/06/14","PMC8173446","","10.2903/j.efsa.2021.6645"
"33294046","Identification of risk factors and hotspots of antibiotic resistance along the food chain using next-generation sequencing","Department of Food Hygiene and Technology, Institute of Food Science and Technology, Universidad de León, León, Spain; Bergšpica I, Kaprou G, Alexa EA, Prieto-Maradona M, Alvarez-Ordóñez A.","EFSA J. 2020 Nov 27;18(Suppl 1):e181107. doi: 10.2903/j.efsa.2020.e181107. eCollection 2020 Nov.","Department of Food Hygiene and Technology, Institute of Food Science and Technology, Universidad de León, León, Spain","EFSA J","2020","2020/12/09","PMC7691982","","10.2903/j.efsa.2020.e181107"
"32625979","Guidance on the assessment criteria for applications for new or modified stunning methods regarding animal protection at the time of killing","EFSA Panel on Animal Health and Animal Welfare (AHAW); More S, Bicout D, Bøtner A, Butterworth A, Calistri P, Depner K, Edwards S, Garin-Bastuji B, Good M, Gortázar Schmidt C, Miranda MA, Saxmose Nielsen S, Velarde A, Thulke HH, Sihvonen L, Spoolder H, Stegeman JA, Raj M, Willeberg P, Winckler C, Marano R, Verdonck F, Candiani D, Michel V.","EFSA J. 2018 Jul 19;16(7):e05343. doi: 10.2903/j.efsa.2018.5343. eCollection 2018 Jul.","EFSA Panel on Animal Health and Animal Welfare (AHAW)","EFSA J","2018","2020/07/07","PMC7009557","","10.2903/j.efsa.2018.5343"
"38047133","Assessing Portuguese health risks: Anisakiks parasite in Atlantic chub mackerel (Scomber colias) sold in Portuguese markets","Asatryan A, Mladineo I, Santos MJ.","EFSA J. 2023 Nov 30;21(Suppl 1):e211004. doi: 10.2903/j.efsa.2023.e211004. eCollection 2023 Nov.","Asatryan A","EFSA J","2023","2023/12/04","PMC10687749","","10.2903/j.efsa.2023.e211004"
"32625599","Assessment of listing and categorisation of animal diseases within the framework of the Animal Health Law (Regulation (EU) No 2016/429): infectious bovine rhinotracheitis (IBR)","EFSA Panel on Animal Health and Welfare (AHAW); More S, Bøtner A, Butterworth A, Calistri P, Depner K, Edwards S, Garin-Bastuji B, Good M, Gortázar Schmidt C, Michel V, Miranda MA, Nielsen SS, Raj M, Sihvonen L, Spoolder H, Stegeman JA, Thulke HH, Velarde A, Willeberg P, Winckler C, Baldinelli F, Broglia A, Dhollander S, Beltrán-Beck B, Kohnle L, Morgado J, Bicout D.","EFSA J. 2017 Jul 28;15(7):e04947. doi: 10.2903/j.efsa.2017.4947. eCollection 2017 Jul.","EFSA Panel on Animal Health and Welfare (AHAW)","EFSA J","2017","2020/07/07","PMC7010015","","10.2903/j.efsa.2017.4947"
"32625292","Assessment of listing and categorisation of animal diseases within the framework of the Animal Health Law (Regulation (EU) No 2016/429): contagious bovine pleuropneumonia","EFSA Panel on Animal Health and Welfare (AHAW); More S, Bøtner A, Butterworth A, Calistri P, Depner K, Edwards S, Garin-Bastuji B, Good M, Gortázar Schmidt C, Michel V, Miranda MA, Nielsen SS, Raj M, Sihvonen L, Spoolder H, Stegeman JA, Thulke HH, Velarde A, Willeberg P, Winckler C, Baldinelli F, Broglia A, Candiani D, Beltrán-Beck B, Kohnle L, Bicout D.","EFSA J. 2017 Oct 4;15(10):e04995. doi: 10.2903/j.efsa.2017.4995. eCollection 2017 Oct.","EFSA Panel on Animal Health and Welfare (AHAW)","EFSA J","2017","2020/07/07","PMC7010030","","10.2903/j.efsa.2017.4995"
"32626364","Assessment of genetically modified soybean MON 87708 × MON 89788 × A5547-127, for food and feed uses, under Regulation (EC) No 1829/2003 (application EFSA-GMO-NL-2016-135)","EFSA Panel on Genetically Modified Organisms (EFSA GMO Panel); Naegeli H, Bresson JL, Dalmay T, Dewhurst IC, Epstein M, Firbank LG, Guerche P, Hejatko J, Moreno FJ, Mullins E, Nogué F, Rostoks N, Sánchez Serrano JJ, Savoini G, Veromann E, Veronesi F, Álvarez F, Fernandez Dumont A, Papadopoulou N, Ardizzone M, Devos Y, Gennaro A, Ruiz Gómez JÁ, Lanzoni A, Neri FM, Paraskevopoulos K, Raffaello T, De Sanctis G.","EFSA J. 2019 Jul 5;17(7):e05733. doi: 10.2903/j.efsa.2019.5733. eCollection 2019 Jul.","EFSA Panel on Genetically Modified Organisms (EFSA GMO Panel)","EFSA J","2019","2020/07/07","PMC7009197","","10.2903/j.efsa.2019.5733"
"37089179","Re-evaluation of the risks to public health related to the presence of bisphenol A (BPA) in foodstuffs","EFSA Panel on Food Contact Materials, Enzymes and Processing Aids (CEP); Lambré C, Barat Baviera JM, Bolognesi C, Chesson A, Cocconcelli PS, Crebelli R, Gott DM, Grob K, Lampi E, Mengelers M, Mortensen A, Rivière G, Silano Until December V, Steffensen IL, Tlustos C, Vernis L, Zorn H, Batke M, Bignami M, Corsini E, FitzGerald R, Gundert-Remy U, Halldorsson T, Hart A, Ntzani E, Scanziani E, Schroeder H, Ulbrich B, Waalkens-Berendsen D, Woelfle D, Al Harraq Z, Baert K, Carfì M, Castoldi AF, Croera C, Van Loveren H.","EFSA J. 2023 Apr 19;21(4):e06857. doi: 10.2903/j.efsa.2023.6857. eCollection 2023 Apr.","EFSA Panel on Food Contact Materials, Enzymes and Processing Aids (CEP)","EFSA J","2023","2023/04/24","PMC10113887","","10.2903/j.efsa.2023.6857"
"33708267","Setting of import tolerance for azoxystrobin in sugar beet roots","EFSA (European Food Safety Authority); Anastassiadou M, Bernasconi G, Brancato A, Carrasco Cabrera L, Ferreira L, Greco L, Jarrah S, Kazocina A, Leuschner R, Magrans JO, Miron I, Nave S, Pedersen R, Reich H, Rojas A, Sacchi A, Santos M, Scarlato AP, Theobald A, Vagenende B, Verani A.","EFSA J. 2021 Feb 18;19(2):e06401. doi: 10.2903/j.efsa.2021.6401. eCollection 2021 Feb.","EFSA (European Food Safety Authority)","EFSA J","2021","2021/03/12","PMC7890444","","10.2903/j.efsa.2021.6401"
"33552298","Scientific Opinion on the assessment of the control measures of the category A diseases of Animal Health Law: African Swine Fever","EFSA Panel on Animal Health and Welfare (EFSA AHAW Panel); Nielsen SS, Alvarez J, Bicout DJ, Calistri P, Depner K, Drewe JA, Garin-Bastuji B, Gonzales Rojas JL, Gortázar Schmidt C, Herskin M, Michel V, Miranda Chueca MÁ, Pasquali P, Roberts HC, Sihvonen LH, Spoolder H, Ståhl K, Velarde A, Viltrop A, Winckler C, De Clercq K, Klement E, Stegeman JA, Gubbins S, Antoniou SE, Broglia A, Van der Stede Y, Zancanaro G, Aznar I.","EFSA J. 2021 Jan 31;19(1):e06402. doi: 10.2903/j.efsa.2021.6402. eCollection 2021 Jan.","EFSA Panel on Animal Health and Welfare (EFSA AHAW Panel)","EFSA J","2021","2021/02/08","PMC7848183","","10.2903/j.efsa.2021.6402"
"32625557","Assessment of listing and categorisation of animal diseases within the framework of the Animal Health Law (Regulation (EU) No 2016/429): Trypanosoma evansi infections (including Surra)","EFSA Panel on Animal Health and Welfare (AHAW); More S, Bøtner A, Butterworth A, Calistri P, Depner K, Edwards S, Garin-Bastuji B, Good M, Gortázar Schmidt C, Michel V, Miranda MA, Nielsen SS, Raj M, Sihvonen L, Spoolder H, Stegeman JA, Thulke HH, Velarde A, Willeberg P, Winckler C, Baldinelli F, Broglia A, Candiani D, Beltrán Beck B, Kohnle L, Morgado J, Bicout D.","EFSA J. 2017 Jul 21;15(7):e04892. doi: 10.2903/j.efsa.2017.4892. eCollection 2017 Jul.","EFSA Panel on Animal Health and Welfare (AHAW)","EFSA J","2017","2020/07/07","PMC7010157","","10.2903/j.efsa.2017.4892"
"32625602","Assessment of listing and categorisation of animal diseases within the framework of the Animal Health Law (Regulation (EU) No 2016/429): Borna disease","EFSA Panel on Animal Health and Welfare (AHAW); More S, Bøtner A, Butterworth A, Calistri P, Depner K, Edwards S, Garin-Bastuji B, Good M, Gortázar Schmidt C, Michel V, Miranda MA, Nielsen SS, Raj M, Sihvonen L, Spoolder H, Stegeman JA, Thulke HH, Velarde A, Willeberg P, Winckler C, Baldinelli F, Broglia A, Dhollander S, Beltrán-Beck B, Kohnle L, Bicout D.","EFSA J. 2017 Jul 31;15(7):e04951. doi: 10.2903/j.efsa.2017.4951. eCollection 2017 Jul.","EFSA Panel on Animal Health and Welfare (AHAW)","EFSA J","2017","2020/07/07","PMC7009998","","10.2903/j.efsa.2017.4951"
"32626101","SIGMA Animal Disease Data Model: A comprehensive approach for the collection of standardised data on animal diseases","European Food Safety Authority (EFSA); Zancanaro G, Antoniou SE, Bedriova M, Boelaert F, Gonzales Rojas J, Monguidi M, Roberts H, Saxmose Nielsen S, Thulke HH.","EFSA J. 2019 Jan 21;17(1):e05556. doi: 10.2903/j.efsa.2019.5556. eCollection 2019 Jan.","European Food Safety Authority (EFSA)","EFSA J","2019","2020/07/07","PMC7009180","","10.2903/j.efsa.2019.5556"
"33552302","Scientific Opinion on the assessment of the control measures of the category A diseases of Animal Health Law: African Horse Sickness","EFSA Panel on Animal Health and Welfare (EFSA AHAW Panel); Nielsen SS, Alvarez J, Bicout DJ, Calistri P, Depner K, Drewe JA, Garin-Bastuji B, Gonzales Rojas JL, Gortázar Schmidt C, Herskin M, Michel V, Miranda Chueca MÁ, Pasquali P, Roberts HC, Sihvonen LH, Spoolder H, Ståhl K, Velarde A, Viltrop A, Winckler C, De Clercq K, Klement E, Stegeman JA, Gubbins S, Antoniou SE, Broglia A, Van der Stede Y, Zancanaro G, Aznar I.","EFSA J. 2021 Feb 3;19(2):e06403. doi: 10.2903/j.efsa.2021.6403. eCollection 2021 Feb.","EFSA Panel on Animal Health and Welfare (EFSA AHAW Panel)","EFSA J","2021","2021/02/08","PMC7856565","","10.2903/j.efsa.2021.6403"
"32625447","Risk assessment of information on the subcombination Bt11 × MIR162, related to the application of Syngenta (EFSA-GMO-DE-2009-66) for authorisation of food and feed containing, consisting and produced from genetically modified maize Bt11 × MIR162 × MIR604 × GA21","EFSA Panel on Genetically Modified Organisms (GMO); Naegeli H, Birch AN, Casacuberta J, De Schrijver A, Gralak MA, Guerche P, Jones H, Manachini B, Messéan A, Nielsen EE, Nogué F, Robaglia C, Rostoks N, Sweet J, Tebbe C, Visioli F, Wal JM, Paraskevopoulos K.","EFSA J. 2017 Mar 24;15(3):e04745. doi: 10.2903/j.efsa.2017.4745. eCollection 2017 Mar.","EFSA Panel on Genetically Modified Organisms (GMO)","EFSA J","2017","2020/07/07","PMC7009991","","10.2903/j.efsa.2017.4745"
"35873725","Modification of the existing maximum residue level for deltamethrin in maize/corn","European Food Safety Authority (EFSA); Bellisai G, Bernasconi G, Brancato A, Cabrera LC, Castellan I, Ferreira L, Giner G, Greco L, Jarrah S, Leuschner R, Magrans JO, Miron I, Nave S, Pedersen R, Reich H, Robinson T, Ruocco S, Santos M, Scarlato AP, Theobald A, Verani A.","EFSA J. 2022 Jul 20;20(7):e07446. doi: 10.2903/j.efsa.2022.7446. eCollection 2022 Jul.","European Food Safety Authority (EFSA)","EFSA J","2022","2022/07/25","PMC9297125","","10.2903/j.efsa.2022.7446"
"32625480","Curcumin and normal functioning of joints: evaluation of a health claim pursuant to Article 13(5) of Regulation (EC) No 1924/2006","EFSA Panel on Dietetic Products, Nutrition and Allergies (NDA); Turck D, Bresson JL, Burlingame B, Dean T, Fairweather-Tait S, Heinonen M, Hirsch-Ernst KI, Mangelsdorf I, McArdle HJ, Naska A, Neuhäuser-Berthold M, Nowicka G, Pentieva K, Sanz Y, Sjödin A, Stern M, Tomé D, Van Loveren H, Vinceti M, Willatts P, Martin A, Strain JJ, Siani A.","EFSA J. 2017 May 8;15(5):e04774. doi: 10.2903/j.efsa.2017.4774. eCollection 2017 May.","EFSA Panel on Dietetic Products, Nutrition and Allergies (NDA)","EFSA J","2017","2020/07/07","PMC7009967","","10.2903/j.efsa.2017.4774"
"32728398","Modification and setting of maximum residue levels for mefentrifluconazole in various crops","European Food Safety Authority (EFSA); Anastassiadou M, Bernasconi G, Brancato A, Carrasco Cabrera L, Ferreira L, Greco L, Jarrah S, Kazocina A, Leuschner R, Magrans JO, Miron I, Nave S, Pedersen R, Reich H, Rojas A, Sacchi A, Santos M, Stanek A, Theobald A, Vagenende B, Verani A.","EFSA J. 2020 Jul 27;18(7):e06193. doi: 10.2903/j.efsa.2020.6193. eCollection 2020 Jul.","European Food Safety Authority (EFSA)","EFSA J","2020","2020/07/31","PMC7384233","","10.2903/j.efsa.2020.6193"
"32625269","'Nutrimune(®)' and immune defence against pathogens in the gastrointestinal and upper respiratory tracts: evaluation of a health claim pursuant to Article 14 of Regulation (EC) No 1924/2006","EFSA Panel on Dietetic Products, Nutrition and Allergies (NDA); Turck D, Bresson JL, Burlingame B, Dean T, Fairweather-Tait S, Heinonen M, Hirsch-Ernst KI, Mangelsdorf I, McArdle HJ, Naska A, Neuhäuser-Berthold M, Nowicka G, Pentieva K, Sanz Y, Stern M, Tomé D, Van Loveren H, Vinceti M, Willatts P, Martin A, Strain JJ, Siani A.","EFSA J. 2017 Jan 30;15(1):e04679. doi: 10.2903/j.efsa.2017.4679. eCollection 2017 Jan.","EFSA Panel on Dietetic Products, Nutrition and Allergies (NDA)","EFSA J","2017","2020/07/07","PMC7010103","","10.2903/j.efsa.2017.4679"
"35634560","Monitoring AMR in Campylobacter jejuni from Italy in the last 10 years (2011-2021): Microbiological and WGS data risk assessment","Conesa A, Garofolo G, Di Pasquale A, Cammà C.","EFSA J. 2022 May 25;20(Suppl 1):e200406. doi: 10.2903/j.efsa.2022.e200406. eCollection 2022 May.","Conesa A","EFSA J","2022","2022/05/31","PMC9131813","","10.2903/j.efsa.2022.e200406"
"32625568","Assessment of listing and categorisation of animal diseases within the framework of the Animal Health Law (Regulation (EU) No 2016/429): Koi herpes virus disease (KHV)","EFSA Panel on Animal Health and Welfare (AHAW); More S, Bøtner A, Butterworth A, Calistri P, Depner K, Edwards S, Garin-Bastuji B, Good M, Gortázar Schmidt C, Michel V, Miranda MA, Nielsen SS, Raj M, Sihvonen L, Spoolder H, Stegeman JA, Thulke HH, Velarde A, Willeberg P, Winckler C, Baldinelli F, Broglia A, Zancanaro G, Beltrán Beck B, Kohnle L, Morgado J, Bicout D.","EFSA J. 2017 Jul 21;15(7):e04907. doi: 10.2903/j.efsa.2017.4907. eCollection 2017 Jul.","EFSA Panel on Animal Health and Welfare (AHAW)","EFSA J","2017","2020/07/07","PMC7009960","","10.2903/j.efsa.2017.4907"
"32625995","Symbiosal(®) and lowering of blood pressure and reduced risk of hypertension: evaluation of a health claim pursuant to Article 14 of Regulation (EC) No 1924/2006","EFSA Panel on Dietetic Products, Nutrition and Allergies (EFSA NDA Panel); Turck D, Bresson JL, Burlingame B, Dean T, Fairweather-Tait S, Heinonen M, Hirsch-Ernst KI, Mangelsdorf I, McArdle HJ, Naska A, Neuhäuser-Berthold M, Nowicka G, Pentieva K, Sanz Y, Sjödin A, Stern M, Tomé D, Van Loveren H, Vinceti M, Willatts P, Martin A, Strain SJJ, Siani A.","EFSA J. 2018 Jul 25;16(7):e05364. doi: 10.2903/j.efsa.2018.5364. eCollection 2018 Jul.","EFSA Panel on Dietetic Products, Nutrition and Allergies (EFSA NDA Panel)","EFSA J","2018","2020/07/07","PMC7009733","","10.2903/j.efsa.2018.5364"
"32626287","Evaluation of the health risks related to the presence of cyanogenic glycosides in foods other than raw apricot kernels","EFSA Panel on Contaminants in the Food Chain (CONTAM); Schrenk D, Bignami M, Bodin L, Chipman JK, Del Mazo J, Grasl-Kraupp B, Hogstrand C, Hoogenboom LR, Leblanc JC, Nebbia CS, Nielsen E, Ntzani E, Petersen A, Sand S, Vleminckx C, Wallace H, Benford D, Brimer L, Mancini FR, Metzler M, Viviani B, Altieri A, Arcella D, Steinkellner H, Schwerdtle T.","EFSA J. 2019 Apr 11;17(4):e05662. doi: 10.2903/j.efsa.2019.5662. eCollection 2019 Apr.","EFSA Panel on Contaminants in the Food Chain (CONTAM)","EFSA J","2019","2020/07/07","PMC7009189","","10.2903/j.efsa.2019.5662"
"32625614","Safety and nutritional value of a dried killed bacterial biomass from Escherichia coli (FERM BP-10941) (PL73 (LM)) as a feed material for pigs, ruminants and salmonids","EFSA Panel on Additives and Products or Substances used in Animal Feed (FEEDAP); Rychen G, Aquilina G, Azimonti G, Bampidis V, Bastos ML, Bories G, Cocconcelli PS, Flachowsky G, Gropp J, Kolar B, Kouba M, López-Alonso M, López Puente S, Mantovani A, Mayo B, Ramos F, Saarela M, Villa RE, Wallace RJ, Wester P, Brantom P, Gralak MA, Herman L, Kärenlampi S, Aguilera J, Galobart J, Holczknecht O, Chesson A.","EFSA J. 2017 Aug 30;15(8):e04935. doi: 10.2903/j.efsa.2017.4935. eCollection 2017 Aug.","EFSA Panel on Additives and Products or Substances used in Animal Feed (FEEDAP)","EFSA J","2017","2020/07/07","PMC7009945","","10.2903/j.efsa.2017.4935"
"32313576","Opinion of the Scientific Panel on Animal Health and Welfare (AHAW) on a request from the Commission related with animal health and welfare risks associated with the import of wild birds other than poultry into the European Union","European Food Safety Authority (EFSA).","EFSA J. 2006 Nov 13;4(11):410. doi: 10.2903/j.efsa.2006.410. eCollection 2006 Nov.","European Food Safety Authority (EFSA)","EFSA J","2006","2020/04/22","PMC7163484","","10.2903/j.efsa.2006.410"
"34729081","Maximum levels of cross-contamination for 24 antimicrobial active substances in non-target feed. Part 1: Methodology, general data gaps and uncertainties","EFSA Panel on Biological Hazards (BIOHAZ); Koutsoumanis K, Allende A, Alvarez-Ordóñez A, Bolton D, Bover-Cid S, Chemaly M, Davies R, De Cesare A, Herman L, Hilbert F, Lindqvist R, Nauta M, Ru G, Simmons M, Skandamis P, Suffredini E, Andersson DI, Bampidis V, Bengtsson-Palme J, Bouchard D, Ferran A, Kouba M, López Puente S, López-Alonso M, Nielsen SS, Pechová A, Petkova M, Girault S, Broglia A, Guerra B, Innocenti ML, Liébana E, López-Gálvez G, Manini P, Stella P, Peixe L.","EFSA J. 2021 Oct 26;19(10):e06852. doi: 10.2903/j.efsa.2021.6852. eCollection 2021 Oct.","EFSA Panel on Biological Hazards (BIOHAZ)","EFSA J","2021","2021/11/03","PMC8547316","","10.2903/j.efsa.2021.6852"
"33488812","Scientific Opinion on the assessment of the control measures of the category A diseases of Animal Health Law: Highly Pathogenic Avian Influenza","EFSA Panel on Animal Health and Welfare (EFSA AHAW Panel); Nielsen SS, Alvarez J, Bicout DJ, Calistri P, Depner K, Drewe JA, Garin-Bastuji B, Gonzales Rojas JL, Schmidt CG, Herskin M, Michel V, Miranda Chueca MÁ, Pasquali P, Roberts HC, Sihvonen LH, Spoolder H, Stahl K, Calvo AV, Viltrop A, Winckler C, De Clercq K, Klement E, Stegeman JA, Gubbins S, Antoniou SE, Broglia A, Van der Stede Y, Zancanaro G, Aznar I.","EFSA J. 2021 Jan 18;19(1):e06372. doi: 10.2903/j.efsa.2021.6372. eCollection 2021 Jan.","EFSA Panel on Animal Health and Welfare (EFSA AHAW Panel)","EFSA J","2021","2021/01/25","PMC7812451","","10.2903/j.efsa.2021.6372"
